Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-05-01,22.330425262451172,22.501466817652926,21.798295979601274,22.159383707249418,107811000
2000-05-02,21.247161865234375,22.349429654307357,21.13313416291648,22.14037886672455,97716200
2000-05-03,21.456207275390625,21.532225724550557,20.924078131271106,21.39919343852068,55354800
2000-05-04,21.41820526123047,21.66526530417279,21.076122124848794,21.380196023854726,43317200
2000-05-05,21.627254486083984,21.836305276371267,21.247162140107115,21.361189843900174,36402200
2000-05-08,21.228160858154297,21.703276365275027,21.190151617584636,21.570244023281223,36187600
2000-05-09,20.620010375976562,21.418204326014365,20.52498728668635,21.342185854582194,60778400
2000-05-10,20.12590217590332,20.63902716055808,19.992869772474307,20.601017902435505,67740000
2000-05-11,20.639013290405273,20.715031755563302,19.992856336562014,20.258920964615122,58390800
2000-05-12,20.924081802368164,21.209151036732855,20.75304026174935,20.81005410862229,37886000
2000-05-15,21.09512710571289,21.114131724727045,20.677025487401462,20.981099391627957,33899600
2000-05-16,21.13313865661621,21.47522183630964,21.000106308957655,21.15214327771029,48410600
2000-05-17,20.582006454467773,21.019112778062194,20.44897409511295,20.943094287002296,53242000
2000-05-18,20.12590217590332,20.696041047741943,20.030879030596886,20.696041047741943,53640400
2000-05-19,19.783798217773438,20.049862747119096,19.61275673462266,19.878821263968316,66578000
2000-05-22,19.517742156982422,19.84082065422556,18.985612867405493,19.80281141925578,69955000
2000-05-23,19.213668823242188,19.93584430819095,19.17565958719225,19.42271962151683,57963200
2000-05-24,19.935848236083984,20.239922184394132,19.156658743539232,19.194667987078002,85482400
2000-05-25,18.700546264648438,19.68878651440628,18.58651854352253,19.631772653843328,94348800
2000-05-26,18.68154525756836,19.042633110969987,18.35846665189322,18.871591496200796,55822000
2000-05-30,19.27068328857422,19.498738712107638,18.85258167876294,18.985614009157437,68536400
2000-05-31,19.02362823486328,19.37046261576863,18.871591245973267,19.35145799215738,54968200
2000-06-01,19.63176918029785,20.068875367274472,19.403713778397005,19.57475532982264,94507200
2000-06-02,20.16390037536621,20.296932705835168,19.76480338395934,20.068877282174096,80463200
2000-06-05,20.334941864013672,20.79105270956164,20.068877204110688,20.07362835875181,64400000
2000-06-06,21.171142578125,21.247161043396545,20.620008704906308,20.734036402813622,99019000
2000-06-07,21.43720817565918,21.513226644367194,20.41095884810103,21.057115832119123,76310600
2000-06-08,20.924081802368164,21.931326430456732,20.75304026174935,21.76028488983792,94765600
2000-06-09,20.924081802368164,21.19014642110854,20.772044877373666,21.17114180548423,35710200
2000-06-12,20.334941864013672,20.981098895206628,20.18290491549768,20.981098895206628,49260600
2000-06-13,20.639013290405273,20.677022522984288,20.10688403429906,20.296930197194136,44289200
2000-06-14,21.43720817565918,21.589245113075204,21.133134300827138,21.22815738671215,79992400
2000-06-15,22.007352828979492,22.10237594136714,21.47522339960866,21.532237267041246,65592600
2000-06-16,22.064359664916992,22.235401212707046,21.741281185757998,22.08336428133811,68710600
2000-06-19,22.406444549560547,22.444453785437666,21.893319865219468,22.064361426666494,46604800
2000-06-20,22.786544799804688,22.88156792240604,22.425456933919545,22.463466182960087,62275000
2000-06-21,24.534961700439453,24.991072529882167,23.39468462683266,23.413689244726108,160399600
2000-06-22,24.28789710998535,24.93405399710546,24.11685558104179,24.74400785383484,87315200
2000-06-23,23.622739791870117,24.344915264187946,23.413688997251796,24.306906028802796,49811600
2000-06-26,24.173877716064453,24.363923924524077,23.565729848993648,23.565729848993648,48287000
2000-06-27,23.964820861816406,24.363917799245545,23.83178854934003,24.097853174292787,31071200
2000-06-28,24.002822875976562,24.344905862332524,23.90779982421102,24.021827486329673,37459200
2000-06-29,23.470706939697266,24.002836327803763,23.432697697689658,23.793785496761924,38449000
2000-06-30,24.325908660888672,24.325908660888672,23.318664005398748,23.432691702246665,52356400
2000-07-03,24.325908660888672,24.344913277029992,24.13586249947548,24.230885580182076,15734800
2000-07-05,23.869792938232422,24.287894406895727,23.793774489384546,24.287894406895727,34824400
2000-07-06,24.610984802246094,24.839040259873084,23.869804564958372,23.98383229377187,47873200
2000-07-07,24.93404769897461,25.200112232347813,24.496941679861486,24.710743537036382,54153200
2000-07-10,24.15487289428711,24.725011514923313,24.135868273599236,24.534965308044576,52689800
2000-07-11,24.059846878051758,24.477948482567665,23.869800694180892,23.964823786116323,37164800
2000-07-12,24.420934677124023,24.629985479807573,23.47070375583515,23.793782269073365,58370200
2000-07-13,24.306917190551758,24.325921816971267,23.527727507351898,23.9648339150006,80843200
2000-07-14,24.002822875976562,24.24988281056698,23.850785993151693,24.173864369154543,51180600
2000-07-17,23.774776458740234,24.192878043146536,23.56572566653708,23.793781076213246,53992800
2000-07-18,23.869792938232422,24.173866733623917,23.546714530628957,23.603728367264864,70617200
2000-07-19,22.235403060913086,23.565726320967716,22.140379970909184,23.128620106949764,139924600
2000-07-20,22.748538970947266,22.881571362590233,22.235414031752967,22.3304371686408,54690600
2000-07-21,21.988338470458984,22.80553687515193,21.8553061720206,22.729518418901424,56100600
2000-07-24,21.456207275390625,21.9313225826402,21.285165764780782,21.912317970350216,56165600
2000-07-25,20.981096267700195,21.58924398560455,20.791050105855085,21.532230137051016,64188600
2000-07-26,20.620010375976562,21.133135058143722,20.448968815254176,21.00010273313742,85404600
2000-07-27,21.09512710571289,21.323182533882758,20.524988535288216,20.639016249373153,74337600
2000-07-28,21.19015121459961,21.836308291995472,21.171146594676202,21.570243613067763,75645600
2000-07-31,21.228160858154297,21.62725788413571,21.057119275590832,21.342188579863272,70283800
2000-08-01,20.886072158813477,21.30417369429473,20.734035236820294,21.266164463796432,47163600
2000-08-02,21.09512710571289,21.418205628953537,20.829062439514708,20.848067058528866,48269200
2000-08-03,21.36119842529297,21.39920767516004,20.71504117755279,20.734045802486325,54543400
2000-08-04,21.019100189208984,21.247155525800764,20.73403101846926,21.114123246122226,38107400
2000-08-07,21.285173416137695,21.62725656032562,21.209154939651487,21.342187273502347,52741800
2000-08-08,22.539461135864258,22.710502577873346,21.28515722779761,21.30416183246529,138038800
2000-08-09,22.57748794555664,22.76753414038456,22.23540479486639,22.42545098969431,63945600
2000-08-10,22.083362579345703,22.52046872334308,21.817297969955995,22.444450263517446,48986000
2000-08-11,22.02635955810547,22.10237805528616,21.779299442268222,22.02635955810547,35629600
2000-08-14,21.950334548950195,22.31142230343509,21.7032745064079,21.988343786264394,53427000
2000-08-15,21.779298782348633,22.197400504173824,21.74128953490998,21.893326524664595,40714200
2000-08-16,21.589242935180664,21.969335240377507,21.456210628361767,21.855307548818452,44976200
2000-08-17,21.760286331176758,21.893318649358623,21.456212461046775,21.62725401299489,36112800
2000-08-18,21.589242935180664,21.722275241999558,21.28516909102319,21.627252165700348,54438800
2000-08-21,21.4752197265625,21.53223358424364,21.304178153519082,21.494224345789547,34119600
2000-08-22,21.665260314941406,22.026347986857097,21.351684178804096,21.53222801476194,54428200
2000-08-23,21.51322364807129,21.62725133525188,21.3991959608907,21.532228262601386,36726800
2000-08-24,21.627254486083984,21.646259103382828,21.26616675740596,21.475217547693237,42405400
2000-08-25,21.4752197265625,21.798298253422292,21.456215107335456,21.494224345789547,52729400
2000-08-28,21.68427085876465,21.931330912370207,21.323183088110373,21.342187707618493,56421600
2000-08-29,21.570240020751953,22.121373906744733,21.55123540399358,21.64625848778544,59400200
2000-08-30,21.285173416137695,21.570242702960968,21.190150320529938,21.49422422647476,53498800
2000-08-31,21.228160858154297,21.89332256812332,21.190151617584636,21.551239402996394,72575400
2000-09-01,21.342185974121094,21.475218299872516,21.19014903040518,21.285172120227625,37629800
2000-09-05,21.323183059692383,21.49422463503751,21.228159962278426,21.2851738207268,50755200
2000-09-06,21.114133834838867,21.494226253107794,21.076124593011976,21.304180043973332,62960800
2000-09-07,21.30417251586914,21.9123201702026,21.11412637388993,21.28516790167122,111711200
2000-09-08,21.07611846923828,21.55123385402724,21.038109238455164,21.399196930894774,56709600
2000-09-11,20.924081802368164,21.19014642110854,20.696026414876414,21.019104880489728,48495200
2000-09-12,20.71503257751465,21.076120301342886,20.562995641165916,20.90507874795056,46781200
2000-09-13,20.753042221069336,20.905079160417827,20.429963724953787,20.54399142946516,40744800
2000-09-14,20.01186752319336,20.905084782063337,19.97385827813506,20.88608015953419,78503000
2000-09-15,19.517742156982422,19.954848359134903,19.251677512193957,19.89783450668023,99915200
2000-09-18,19.15666961669922,19.650790063161697,18.909609393467978,19.5367622678242,69037800
2000-09-19,19.764806747436523,19.992862209906946,19.270686578750613,19.34670506624075,79311200
2000-09-20,19.53675079345703,19.764806250189995,19.213672229752003,19.726797007401167,67791400
2000-09-21,19.517742156982422,19.80281141925578,19.32769598213352,19.460728304527752,48952200
2000-09-22,19.232669830322266,19.308688288149625,18.54850370987602,18.5865129387897,84476600
2000-09-25,18.624526977539062,19.30869327467315,18.377466925796195,19.232674797213807,53484200
2000-09-26,19.061628341674805,20.030863681082,18.377462219740316,18.529499135725757,155704800
2000-09-27,18.43447494506836,19.32769177230363,18.187414971577752,19.289682545612767,106155600
2000-09-28,18.64353370666504,18.814575300304167,18.43448286999499,18.491496734541368,52360400
2000-09-29,18.339462280273438,18.643536266267606,17.82633742890827,18.548513145644428,74053600
2000-10-02,17.978368759155273,18.491493448898606,17.712304105214287,18.3964703582054,58562400
2000-10-03,17.199174880981445,18.187414763645574,17.180170267853292,18.11139631113295,85374000
2000-10-04,16.857093811035156,17.199176887245567,16.572024580859814,17.142163041210498,136453400
2000-10-05,16.838088989257812,17.40822744261869,16.800079759033757,16.87609821948187,81099400
2000-10-06,16.895105361938477,17.256193103082268,16.648045328524304,16.971123833758224,61794000
2000-10-09,16.47701072692871,16.95212637649413,16.115922833258995,16.914117124528897,58323600
2000-10-10,16.59103012084961,16.8951039833165,16.362974723999443,16.400983956807803,62066200
2000-10-11,16.952117919921875,17.313205633462815,16.41998865786155,16.41998865786155,101205800
2000-10-12,16.534015655517578,17.29420028335747,16.362974114253603,17.123158742093494,90219600
2000-10-13,16.34396743774414,16.686050477138785,15.849847491951875,16.381976664343544,104521200
2000-10-16,15.317717552185059,16.362971231304385,15.070657591665945,16.267948169566264,119759000
2000-10-17,15.336725234985352,15.944872951862093,15.279711386528156,15.773831406490508,81276600
2000-10-18,15.735817909240723,16.191928573276687,14.728573526161306,15.089661135189775,110536400
2000-10-19,18.8145751953125,18.909598302359534,17.636288667929293,17.76932101779514,256993200
2000-10-20,19.821813583374023,20.106882810364063,18.58651359975052,18.643527445148532,160378600
2000-10-23,18.890594482421875,20.144899548659144,18.453488171460403,19.650779371050522,185170400
2000-10-24,18.700546264648438,19.137652528964406,18.30144924070777,19.042629428026153,94427400
2000-10-25,18.624526977539062,19.289688655308314,18.377466925796195,18.833577790552255,167603800
2000-10-26,19.59375762939453,19.783803775169456,18.49148998389998,18.54850382763246,114826600
2000-10-27,20.582006454467773,21.03811740082717,19.650779938984005,19.66978456174898,124292400
2000-10-30,21.00010108947754,21.323179567777192,20.486976447472205,20.52498568021334,110057600
2000-10-31,20.943098068237305,21.13314433019953,20.67703330149019,20.98110732062975,104474000
2000-11-01,21.171142578125,21.304174892350204,20.810054868085167,20.829059484403054,81309400
2000-11-02,21.380203247070312,21.541742560492622,21.171152370876737,21.39920787217882,77985200
2000-11-03,20.753042221069336,21.17114380427769,20.69602836881365,21.057116099766322,68711000
2000-11-06,21.13313865661621,21.323184867557003,20.753046234734626,20.886078582393182,74851400
2000-11-07,21.43720817565918,21.855309753553243,21.133134300827138,21.209152769535148,104331200
2000-11-08,21.114133834838867,22.007351017770844,20.677027553829603,21.627258599501918,206149400
2000-11-09,21.55123519897461,21.684267515017662,20.810055152449028,20.829059769026607,91058600
2000-11-10,20.486967086791992,21.380183648089975,20.315925617607274,21.266156001966827,93744400
2000-11-13,20.20191192626953,20.715036688272612,19.584261749784336,20.277930409529247,83364800
2000-11-14,20.924081802368164,21.228155652357167,20.467971027384664,20.677021799252103,84218600
2000-11-15,21.30417251586914,21.551232500442108,20.886071003514886,21.00009868870241,60422200
2000-11-16,20.962093353271484,21.741282680092997,20.962093353271484,21.114130295090316,92128600
2000-11-17,21.00010108947754,21.285170335036057,20.61525760797354,21.114128787700945,106525600
2000-11-20,20.429964065551758,20.829061037995096,19.935844004431438,20.715033331582713,80157200
2000-11-21,20.60100555419922,21.057116378277428,20.486977848179666,20.486977848179666,59487600
2000-11-22,20.753042221069336,21.133134569440568,20.068875994001115,20.087880611419678,76343200
2000-11-24,21.26616096496582,21.418197861945025,20.82905488615062,20.98109178312982,34439200
2000-11-27,21.49421501159668,21.96933028594674,21.47521040062268,21.72227034328471,85307600
2000-11-28,20.372949600219727,21.209152755452628,20.315935748726574,21.095125052466322,127446200
2000-11-29,19.783798217773438,20.41095032265963,19.23266454984315,20.315927276464752,98280400
2000-11-30,17.446247100830078,18.87159408619201,17.332219342001125,18.85258945972052,197200800
2000-12-01,17.21819305419922,18.434489252288348,17.047151401342933,17.6552995003875,109809800
2000-12-04,17.16117286682129,17.940362332535212,16.781080444521812,17.408232941315948,80407200
2000-12-05,18.206424713134766,18.39647090011947,17.712304626974532,17.99737390745159,101734400
2000-12-06,17.237194061279297,18.26344376283286,17.047147820250856,18.244439138730016,90560800
2000-12-07,16.1539249420166,16.419989588120405,15.8878602959128,16.248948029910817,145308400
2000-12-08,16.553016662597656,16.99012272831493,16.248942877750856,16.61003049725643,120939800
2000-12-11,17.655282974243164,17.864333687608802,16.724057069250794,16.876093951698525,95576200
2000-12-12,17.750307083129883,18.244426980518938,17.256187185740828,17.579265580187517,63106000
2000-12-13,17.40822410583496,18.39646390223607,17.2751918255502,18.39646390223607,98360400
2000-12-14,16.876102447509766,17.85959152595417,16.838093207763123,17.617282622569316,71201400
2000-12-15,14.956631660461426,15.811839315760999,14.51952552553053,15.522018943687254,116899800
2000-12-18,14.538529396057129,15.203690871693729,14.291469419392104,14.899617054259854,107187400
2000-12-19,13.626302719116211,14.595537640559623,13.53127968760215,14.424496183834314,120271800
2000-12-20,12.619067192077637,13.379251962684725,12.581057953547283,13.018164196646358,149037800
2000-12-21,13.208210945129395,13.721335686882624,12.257979941882676,12.391012282337217,163173000
2000-12-22,14.120433807373047,14.329484644359727,13.607309025678468,13.607309025678468,109551800
2000-12-26,14.253463745117188,14.766588439941406,13.949389851888021,14.253463745117188,66941600
2000-12-27,14.120433807373047,14.23446153663851,13.683327511855442,14.025410699651829,69003800
2000-12-28,13.550292015075684,14.063416677638156,13.341241226624305,13.721333569263173,77619200
2000-12-29,13.189207077026367,13.930387301816033,13.075179350135649,13.360248667362443,99977600
2001-01-02,13.189207077026367,13.683327226886144,13.037170107838744,13.417262530807802,82413200
2001-01-03,14.576539039611816,14.861608251599009,13.11318375141089,13.132188365543369,135962200
2001-01-04,14.728578567504883,15.355730945217992,14.253463129843434,14.538532392440302,112397000
2001-01-05,14.937628746032715,15.165684146735506,14.462513327901904,14.747582578780392,93414600
2001-01-08,14.880616188049316,15.127676226931362,14.196449926529807,14.880616188049316,79817600
2001-01-09,15.754826545715332,16.001886551860444,15.127674222423888,15.203692685853154,114965400
2001-01-10,16.07790756225586,16.36297684527458,15.431750520746759,15.507768996218417,90230200
2001-01-11,16.724063873291016,16.952119289744985,15.906865297664297,16.115916096080436,101854800
2001-01-12,16.2679500579834,16.724060807272654,15.963876225123897,16.686051578165216,73712000
2001-01-16,15.982884407043457,16.267953688976455,15.545778174746191,16.22994445138539,68462400
2001-01-17,16.096912384033203,16.686055576364996,15.98288466938834,16.305963194215455,72844200
2001-01-18,16.876102447509766,17.085153266116304,16.00188993333696,16.324968471183432,109788800
2001-01-19,18.548503875732422,18.68153617811985,17.902346978422074,18.24443004170402,209348800
2001-01-22,18.282434463500977,18.54849899831284,17.940351490171437,18.472480559795166,76673000
2001-01-23,18.415485382080078,18.529513155343732,17.921365031270913,18.168425206675494,70295200
2001-01-24,19.137653350830078,19.289690318860504,18.472491615696956,18.54851009971217,110455000
2001-01-25,18.795557022094727,19.460718291835185,18.719538591267245,19.08062613769778,85657400
2001-01-26,19.460729598999023,19.555752692744136,18.548507899045944,18.548507899045944,93080000
2001-01-29,19.61276626586914,19.6507755028185,19.308692370274272,19.32769698874895,84983800
2001-01-30,19.27068328857422,19.688784898385492,19.118646339551937,19.61276642387435,57276800
2001-01-31,18.567514419555664,19.38471310946446,18.54850979886011,19.15665766111782,81898800
2001-02-01,18.96660804748535,19.04262651661355,18.35846029445977,18.491492615434115,71792800
2001-02-02,18.491498947143555,19.270688522511374,18.4724943233541,19.004623789458947,71100000
2001-02-05,18.833580017089844,18.871589260313034,18.3204552335768,18.472492206469553,51399200
2001-02-06,19.02362823486328,19.403720707088322,18.757563504305754,18.871591245973267,96442000
2001-02-07,19.669782638549805,19.783810363990675,18.79557007683648,18.852583939556915,126061800
2001-02-08,18.928604125976562,19.612770540168487,18.852585635510795,19.38471506877118,88041200
2001-02-09,17.978368759155273,18.71954886656231,17.788322577768856,18.643530394007744,100575200
2001-02-12,17.864337921142578,18.073388684049565,17.389222550899426,17.883342535952305,71289400
2001-02-13,17.693300247192383,18.5675127191267,17.67429562823729,18.130406483159543,76070600
2001-02-14,17.750307083129883,17.940353197510287,17.142159517112585,17.522251745873398,61728400
2001-02-15,17.883344650268555,18.30144622551394,17.598275394419428,17.94035850143838,65627800
2001-02-16,17.427230834960938,17.71230004163969,17.066143173167855,17.332207766068024,66958400
2001-02-20,16.99013328552246,17.712308973273974,16.838096298627406,17.446244246207627,60730800
2001-02-21,17.104154586791992,17.655288456810847,16.7810761112637,16.800080727471247,63947200
2001-02-22,16.78108024597168,17.275200389114673,16.381983207279262,17.123163421993752,100816400
2001-02-23,17.25619125366211,17.484246644679672,16.515011232855038,16.553020464691297,92620600
2001-02-26,18.11139678955078,18.22542447133179,17.446235312494874,17.52225376701555,87936800
2001-02-27,18.054386138916016,18.60552003157766,17.840584197797273,18.054386138916016,99148600
2001-02-28,17.940357208251953,18.26818682884766,17.693297204324757,18.111398749432322,84608400
2001-03-01,18.049644470214844,18.092404880910273,17.104164278171478,17.80733547627408,81781600
2001-03-02,17.237194061279297,17.6743004156447,17.16117556486792,17.484254174616265,79800800
2001-03-05,17.465248107910156,17.826335936038877,17.19918339244689,17.408234240310886,49383600
2001-03-06,18.073392868041992,18.24443444092567,17.750314341483932,17.826332818321124,66781800
2001-03-07,18.453481674194336,18.58651398286515,18.03538013265749,18.20642167237711,59743600
2001-03-08,18.01637840270996,18.42497770192754,17.769318361322586,18.33945691837037,54626000
2001-03-09,17.237194061279297,17.693305039747546,16.686059962296827,17.61728654333617,103794400
2001-03-12,15.792838096618652,16.724064410378357,15.697815003377867,16.62904131713757,114376000
2001-03-13,16.47701072692871,16.64805236077226,15.811848817537127,15.868862695484976,91035600
2001-03-14,16.419994354248047,16.80008681615194,15.868860284487408,15.96388339996338,90686200
2001-03-15,16.324979782104492,17.051906995917644,16.26796588298189,16.819100241167025,71638400
2001-03-16,16.59103012084961,16.762071668487234,15.959126625410606,15.963877779511652,112848800
2001-03-19,16.515005111694336,16.876092680304453,16.153917543084216,16.572018938316987,61036400
2001-03-20,16.020885467529297,17.066138967783285,16.001880858433772,16.59102374039511,91822800
2001-03-21,15.222694396972656,16.19192962074994,15.12767133581802,15.887855825055105,124988600
2001-03-22,16.419994354248047,16.438998977343243,15.355735460917156,15.37474008401235,126363200
2001-03-23,17.199174880981445,17.33220717287854,16.534013421495978,16.705054939649383,99519600
2001-03-26,17.04714012145996,17.484246278420475,16.895103197299782,17.37021858530034,63118600
2001-03-27,17.712308883666992,17.807331999995675,16.99013319956898,17.047147069366194,95135600
2001-03-28,16.895105361938477,17.617280844226062,16.838091508073667,17.446239282631634,78681600
2001-03-29,16.838088989257812,17.389222827506657,16.591028992801434,16.838088989257812,86985000
2001-03-30,16.6290340423584,17.08514469037737,16.381974108014788,16.952112418038503,91201600
2001-04-02,16.971126556396484,17.313209734464944,16.61003875732422,16.667052620335628,75924000
2001-04-03,16.229934692382812,16.819077520794835,16.039888618701514,16.819077520794835,94187600
2001-04-04,15.792838096618652,16.724064410378357,15.52677343554445,16.22994432552627,104046600
2001-04-05,17.25619125366211,17.446237412843413,16.267951225919347,16.343969689591866,113364000
2001-04-06,17.08514404296875,17.389217796792444,16.743061069917097,17.142157871810692,92622000
2001-04-09,17.377826690673828,17.459925636343097,16.924755995207896,17.20146324305821,56295600
2001-04-10,18.14712142944336,18.271791620110157,17.569380842480562,17.621073982973737,109199400
2001-04-11,18.256593704223633,18.700541233992283,18.153208551816583,18.442078932949485,109879600
2001-04-12,18.907310485839844,18.946840407780694,18.04678100638289,18.110637391041056,87520000
