Date,Close,High,Low,Open,Volume
2002-05-23,0.119643002748489,0.124286003410816,0.114570997655392,0.115643002092838,1047900000
2002-05-24,0.120999999344349,0.122500002384186,0.119713999330997,0.121428996324539,111048000
2002-05-28,0.115713998675346,0.12321399897337,0.115713998675346,0.121357001364231,66094000
2002-05-29,0.110357001423836,0.116429001092911,0.108571000397205,0.116429001092911,67578000
2002-05-30,0.107142999768257,0.110785998404026,0.107142999768257,0.110785998404026,101542000
2002-05-31,0.107643000781536,0.107856996357441,0.107142999768257,0.107856996357441,84644000
2002-06-03,0.11285699903965,0.114928998053074,0.107643000781536,0.108000002801418,31514000
2002-06-04,0.111786000430584,0.114000000059605,0.11107099801302,0.113571003079414,31052000
2002-06-05,0.114713996648788,0.115929000079632,0.110714003443718,0.11107099801302,15316000
2002-06-06,0.118213996291161,0.12321399897337,0.114857003092766,0.115000002086163,23058000
2002-06-07,0.111856997013092,0.11778599768877,0.110357001423836,0.11778599768877,13692000
2002-06-10,0.115643002092838,0.117499999701977,0.113429002463818,0.113499999046326,4844000
2002-06-11,0.115356996655464,0.118856996297836,0.11285699903965,0.115643002092838,10038000
2002-06-12,0.10928600281477,0.118213996291161,0.108929000794888,0.115356996655464,17990000
2002-06-13,0.108286000788212,0.112213999032974,0.108000002801418,0.110428996384144,25676000
2002-06-14,0.098642997443676,0.108571000397205,0.0979999974370003,0.108213998377323,47838000
2002-06-17,0.0922140032052994,0.105929002165794,0.0917859971523285,0.101356998085976,48552000
2002-06-18,0.0910710021853447,0.0939290001988411,0.0842140018939972,0.0938569977879524,108080000
2002-06-19,0.0951429978013039,0.0996429994702339,0.0892859995365143,0.0911429971456528,54824000
2002-06-20,0.0957140028476715,0.104000002145767,0.0949999988079071,0.0971430018544197,61110000
2002-06-21,0.0979290008544922,0.0989290028810501,0.0947860032320023,0.0982140004634857,23464000
2002-06-24,0.0978569984436035,0.101429000496864,0.0957140028476715,0.0979290008544922,25676000
2002-06-25,0.0964289978146553,0.1007139980793,0.0947140008211136,0.0988570004701614,39410000
2002-06-26,0.0988570004701614,0.0996429994702339,0.0921429991722107,0.0963570028543472,29246000
2002-06-27,0.0943569988012314,0.101856999099255,0.0942860022187233,0.100928999483585,38178000
2002-06-28,0.0999289974570274,0.101356998085976,0.0960709974169731,0.0960709974169731,92344000
2002-07-01,0.102785997092724,0.104643002152443,0.0992859974503517,0.100000001490116,45850000
2002-07-02,0.117285996675491,0.119499996304512,0.103928998112679,0.105356998741627,90202000
2002-07-03,0.121428996324539,0.121428996324539,0.111786000430584,0.117857001721859,49574000
2002-07-05,0.127643004059792,0.129929006099701,0.121357001364231,0.121428996324539,20034000
2002-07-08,0.117570996284485,0.125213995575905,0.116786003112793,0.125213995575905,19530000
2002-07-09,0.116071000695229,0.119643002748489,0.111428998410702,0.117499999701977,29358000
2002-07-10,0.116356998682022,0.117857001721859,0.113214001059532,0.116143003106117,15540000
2002-07-11,0.126929000020027,0.127856999635696,0.113286003470421,0.115428999066353,25298000
2002-07-12,0.120785996317863,0.128000006079674,0.120714001357555,0.127856999635696,28378000
